"recordID","DatasetID","DatasetName","institutionID","Institution","collectionID","Collection","license","catalogNumber","TaxonConceptID","Scientific Name - original","vernacular name - original","scientificName","taxonRank","vernacularName","kingdom","phylum","Class","order","family","genus","Species","institutionCode","collectionCode","locality","Latitude - original","Longitude - original","geodetic datum - original","decimalLatitude","decimalLongitude","coordinateUncertaintyInMetres","country","stateProvince","minimumElevationInMeters","maximumElevationInMeters","minimumDepthIn meters","maximumDepthInMeters","individualCount","year","month","basisOfRecord","Basis Of Record - original","occurrenceStatus","sex","Taxonomic Quality","Location Quality","Event Date - parsed","country","identified _ by","Occurrence status assumed to be present","Coordinates are out of range for species","First of the month","First of the year","Geodetic datum assumed WGS84","Identification date before occurrence date","Incomplete collection date","Invalid collection date","Name not in national checklists","Collector name unparseable"
"3b67d8a0-be06-49ce-bb9b-5278a57d3b28","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_231","152294","Bothrops atrox","","Bothrops atrox","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops atrox","FMT-HVD","ANIME","Aleixo, Indústria Tokheim, depois do Colégio Agrícola","-3.033773","-59.33334","","-3.033773","-59.33334","","Brasil","Amazonas","","","","","","1991","02","PreservedSpecimen","preservedSpecimen","present","","true","true","1991-02-14","Brasil","A.M. Picelli","true","false","false","false","true","false","false","false","true","false"
"3802c78c-bfff-43b1-bdef-7dfd6390f75a","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_67","174467","Corallus batesii","","Corallus batesii","species","","Animalia","Chordata","Reptilia","Squamata","Boidae","Corallus","Corallus batesii","FMT-HVD","ANIME","UHE Balbina","-1.916781","-59.75728","","-1.916781","-59.75728","","Brasil","Amazonas","","","","","","1988","02","PreservedSpecimen","preservedSpecimen","present","","true","true","1988-02-11","Brasil","G.S. Masseli","true","false","false","false","true","false","false","false","true","false"
"2949aae9-7395-4d18-9321-8e43fbc44281","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_607","174872","Eunectes murinus","","Eunectes murinus","species","","Animalia","Chordata","Reptilia","Squamata","Boidae","Eunectes","Eunectes murinus","FMT-HVD","ANIME","FMT/IMT - nascida em cativeiro","-3.086359","-60.35093","","-3.086359","-60.35093","","Brasil","Amazonas","","","","","","2000","02","PreservedSpecimen","preservedSpecimen","present","","true","true","2000-02-23","Brasil","P. F. Bührmheim","true","false","false","false","true","false","false","false","true","false"
"2417f301-be20-47d6-bf83-855c5debda13","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_69","152294","Bothrops atrox","","Bothrops atrox","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops atrox","FMT-HVD","ANIME","UHE Balbina","-1.916781","-59.75728","","-1.916781","-59.75728","","Brasil","Amazonas","","","","","","1988","02","PreservedSpecimen","preservedSpecimen","present","","true","true","1988-02-11","Brasil","M. E. Oliveira","true","false","false","false","true","false","false","false","true","false"
"23813e73-5087-4506-b31a-c3390f769623","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_339","149505","Leptodeira annulata","","Leptodeira annulata","species","","Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Leptodeira","Leptodeira annulata","FMT-HVD","ANIME","Urucu, Ruc 09","-3.223956","-60.62977","","-3.223956","-60.62977","","Brasil","Amazonas","","","","","","1992","02","PreservedSpecimen","preservedSpecimen","present","","true","true","1992-02-05","Brasil","M. E. Oliveira","true","false","false","false","true","false","false","false","true","false"
"2038580b-6dbf-475b-b6a6-fa61e944e1b0","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_341","152294","Bothrops atrox","","Bothrops atrox","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops atrox","FMT-HVD","ANIME","Aleixo, mata do SESI","-3.071899","-59.67282","","-3.071899","-59.67282","","Brasil","Amazonas","","","","","","1992","02","PreservedSpecimen","preservedSpecimen","present","","true","true","1992-02-17","Brasil","A.M. Picelli","true","false","false","false","true","false","false","false","true","false"
"1daf160e-87dd-490f-8bd2-a2c0dfd5c71c","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_63","152294","Bothrops atrox","","Bothrops atrox","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops atrox","FMT-HVD","ANIME","Cidade Nova I - igarapé","-3.038805","-59.97566","","-3.038805","-59.97566","","Brasil","Amazonas","","","","","","1988","02","PreservedSpecimen","preservedSpecimen","present","","true","true","1988-02-08","Brasil","M. E. Oliveira","true","false","false","false","true","false","false","false","true","false"
"151a0b50-dcc2-4016-87cd-3365865d5fc8","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_112","182798","Anilius scytale","","Anilius scytale","species","","Animalia","Chordata","Reptilia","Squamata","Aniliidae","Anilius","Anilius scytale","FMT-HVD","ANIME","Cidade Nova","-3.036167","-59.81008","","-3.036167","-59.81008","","Brasil","Amazonas","","","","","","1988","02","PreservedSpecimen","preservedSpecimen","present","","true","true","1988-02-04","Brasil","Pedro Bisneto","true","false","false","false","true","true","false","false","true","false"
"107ab8d8-6074-4603-982d-a1eba8f32ec7","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_206","152294","Bothrops atrox","","Bothrops atrox","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops atrox","FMT-HVD","ANIME","Novo Remanso (vilarejo)","-3.22126","-59.0205","","-3.22126","-59.0205","","Brasil","Amazonas","","","","","","1990","02","PreservedSpecimen","preservedSpecimen","present","","true","true","1990-02-06","Brasil","A.M. Picelli","true","false","false","false","true","false","false","false","true","false"
"0eb5e9b7-0ff9-4c25-9a93-1b4cf1c78ec6","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_340","199540","Epictia albifrons","","Epictia","genus","","Animalia","Chordata","Reptilia","Squamata","Leptotyphlopidae","Epictia","","FMT-HVD","ANIME","D. Pedro. IMTM. NAP","-3.11223","-60.0130","","-3.11223","-60.013","","Brasil","Amazonas","","","","","","1992","02","PreservedSpecimen","preservedSpecimen","present","","true","true","1992-02-17","Brasil","G.S. Masseli","true","false","false","false","true","false","false","false","true","false"
"0dd21b22-8977-4393-b93e-711bc7c6f22c","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_26","215493","Oxybelis fulgidus","","Oxybelis fulgidus","species","","Animalia","Chordata","Reptilia","Squamata","Colubridae","Oxybelis","Oxybelis fulgidus","FMT-HVD","ANIME","BR 174 km 09","-2.834492","-60.33217","","-2.834492","-60.33217","","Brasil","Amazonas","","","","","","1987","02","PreservedSpecimen","preservedSpecimen","present","","true","true","1987-02-11","Brasil","M.E. Oliveira","true","false","false","false","true","false","false","false","true","false"
"fcc00fc1-3a73-4b54-bdce-ddb617e6a1f0","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_364","152654","Micrurus spixii","","Micrurus spixii","species","","Animalia","Chordata","Reptilia","Squamata","Elapidae","Micrurus","Micrurus spixii","FMT-HVD","ANIME","Rio Cueiras, lago Jaradá","-2.696201","-60.54772","","-2.696201","-60.54772","","Brasil","Amazonas","","","","","","1992","08","PreservedSpecimen","preservedSpecimen","present","","true","true","1992-08-14","Brasil","G.S. Masseli","true","false","false","false","true","false","false","false","true","false"
"fb65da74-6d9f-4683-ba4d-430e7b21cd52","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_357","180777","Dipsas catesbyi","","Dipsas catesbyi","species","","Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Dipsas","Dipsas catesbyi","FMT-HVD","ANIME","AM 010, Km 26-27, Ramal Bons Amigos","-2.914830","-59.75445","","-2.91483","-59.75445","","Brasil","Amazonas","","","","","","1992","06","PreservedSpecimen","preservedSpecimen","present","","true","true","1992-06-28","Brasil","M. E. Oliveira","true","false","false","false","true","false","false","false","true","false"
"f530f405-097e-4611-abaf-00901e2a13ea","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_211","180777","Dipsas catesbyi","","Dipsas catesbyi","species","","Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Dipsas","Dipsas catesbyi","FMT-HVD","ANIME","Estrada","-3.23961","-60.5264","","-3.23961","-60.5264","","Brasil","Amazonas","","","","","","1981","04","PreservedSpecimen","preservedSpecimen","present","","true","true","1981-04-07","Brasil","M. E. Oliveira","true","false","false","false","true","true","false","false","true","false"
"ffa5e04f-e653-4011-aebc-131456f4e7d2","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_25","183338","Crotalus durissus ruruima","","Crotalus durissus ruruima","subspecies","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Crotalus","Crotalus durissus","FMT-HVD","ANIME","Fronteira com a Venezuela - Quartel BEF","2791381","-60.94410","","2791381.0","-60.9441","","","","","","","","","1987","01","PreservedSpecimen","preservedSpecimen","present","","true","false","1987-01-01","","M.E. Oliveira","true","true","true","true","true","false","false","false","true","false"
"f963f13e-7a1c-4087-a0c0-4ead9c879133","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_79","215493","Oxybelis fulgidus","","Oxybelis fulgidus","species","","Animalia","Chordata","Reptilia","Squamata","Colubridae","Oxybelis","Oxybelis fulgidus","FMT-HVD","ANIME","Conjunto Tiradentes, Rua das Samambaias","-3.07782","-59.7925","","-3.07782","-59.7925","","Brasil","Amazonas","","","","","","1988","03","PreservedSpecimen","preservedSpecimen","present","","true","true","1988-03-20","Brasil","M. E. Oliveira","true","false","false","false","true","false","false","false","true","false"
"f9229d00-4052-4fc2-9e32-856a6a8c6bad","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_384","243849","Oxyrhopus petolarius","","Oxyrhopus petolarius","species","","Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Oxyrhopus","Oxyrhopus petolarius","FMT-HVD","ANIME","Lado direito Rio Urucu","-4.615509","-64.24310","","-4.615509","-64.2431","","Brasil","Amazonas","","","","","","1991","11","PreservedSpecimen","preservedSpecimen","present","","true","true","1991-11-13","Brasil","M. Martins; M. E. Oliveira","true","false","false","false","true","false","false","false","true","false"
"fd83a28d-5e86-48f4-9409-ea3201165e52","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_177","149558","Erythrolamprus pygmaeus","","Erythrolamprus pygmaeus","species","","Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Erythrolamprus","Erythrolamprus pygmaeus","FMT-HVD","ANIME","Parque das Laranjeiras","-3.04487","-60.0014","","-3.04487","-60.0014","","Brasil","Amazonas","","","","","","1989","09","PreservedSpecimen","preservedSpecimen","present","","true","true","1989-09-04","Brasil","M. E. Oliveira","true","false","false","false","true","false","false","false","true","false"
"fd877e34-eda4-4969-b3f4-5c5f25ac460e","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_424","152294","Bothrops atrox","","Bothrops atrox","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops atrox","FMT-HVD","ANIME","AM-010 km 135","-2.907101","-59.42322","","-2.907101","-59.42322","","Brasil","Amazonas","","","","","","1993","05","PreservedSpecimen","preservedSpecimen","present","","true","true","1993-05-07","Brasil","A.M. Picelli","true","false","false","false","true","false","false","false","true","false"
"fffefd5f-8c2d-407a-8bd0-5b863dd27d96","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_858","215493","Oxybelis fulgidus","","Oxybelis fulgidus","species","","Animalia","Chordata","Reptilia","Squamata","Colubridae","Oxybelis","Oxybelis fulgidus","FMT-HVD","ANIME","FMT","-3.086359","-60.35093","","-3.086359","-60.35093","","Brasil","Amazonas","","","","","","2002","10","PreservedSpecimen","preservedSpecimen","present","","true","true","2002-10-13","Brasil","G.S. Masseli","true","false","false","false","true","false","false","false","true","false"
"0c3df3ed-a7b4-49eb-84ba-c1f04bbcf36a","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_337","174467","Corallus batesii","","Corallus batesii","species","","Animalia","Chordata","Reptilia","Squamata","Boidae","Corallus","Corallus batesii","FMT-HVD","ANIME","Urucu, RUC 29","-3.223956","-60.62977","","-3.223956","-60.62977","","Brasil","Amazonas","","","","","","1992","02","PreservedSpecimen","preservedSpecimen","present","","true","true","1992-02-05","Brasil","G.S. Masseli","true","false","false","false","true","false","false","false","true","false"
"fb53f185-fc35-4369-bec2-3ead4973c459","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_225","119652","Bothrops moojeni","","Bothrops moojeni","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops moojeni","FMT-HVD","ANIME","UHE Três Irmãos, Companhia Energética de São Paulo","-2.066837","-51.3003","","-2.066837","-51.3003","","Brasil","Para","","","","","","1990","08","PreservedSpecimen","preservedSpecimen","present","","true","true","1990-08-11","Brasil","A.M. Picelli","true","false","false","false","true","true","false","false","true","false"
"fad141df-2e1f-4aa3-88fb-98e52d10eaee","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_138","183338","Crotalus durissus ruruima","","Crotalus durissus ruruima","subspecies","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Crotalus","Crotalus durissus","FMT-HVD","ANIME","Alter do Chão","-2.506696","-54.50443","","-2.506696","-54.50443","","Brasil","Para","","","","","","1988","08","PreservedSpecimen","preservedSpecimen","present","","true","true","1988-08-01","Brasil","A.M. Picelli","true","false","true","false","true","false","false","false","true","false"
"e6feb563-d113-4afc-8fd0-eaacab14827b","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_226","119652","Bothrops moojeni","","Bothrops moojeni","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops moojeni","FMT-HVD","ANIME","UHE Três Irmãos, Companhia Energética de São Paulo","-2.066837","-51.3003","","-2.066837","-51.3003","","Brasil","Para","","","","","","1990","08","PreservedSpecimen","preservedSpecimen","present","","true","true","1990-08-11","Brasil","A.M. Picelli","true","false","false","false","true","true","false","false","true","false"
"e0581884-cb87-47e0-bcb7-583ad0f14d5b","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_396","152294","Bothrops atrox","","Bothrops atrox","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops atrox","FMT-HVD","ANIME","Nascido no Núcleo Animais Peçonhentos IMTM em 08/10/1992","-3.086359","-60.35093","","-3.086359","-60.35093","","Brasil","Amazonas","","","","","","1992","08","PreservedSpecimen","preservedSpecimen","present","","true","true","1992-08-10","Brasil","A.M. Picelli","true","false","false","false","true","false","false","false","true","false"
"ded18c06-8b35-4f67-bf26-b60ffe67f12c","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_394","152294","Bothrops atrox","","Bothrops atrox","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops atrox","FMT-HVD","ANIME","Nascido no Núcleo Animais Peçonhentos IMTM em 08/10/1992","-3.086359","-60.35093","","-3.086359","-60.35093","","Brasil","Amazonas","","","","","","1992","08","PreservedSpecimen","preservedSpecimen","present","","true","true","1992-08-10","Brasil","A.M. Picelli","true","false","false","false","true","false","false","false","true","false"
"cdbce9d8-fd46-41eb-ac77-94392491796b","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_305","174467","Corallus batesii","","Corallus batesii","species","","Animalia","Chordata","Reptilia","Squamata","Boidae","Corallus","Corallus batesii","FMT-HVD","ANIME","AM 010 Km 53 - Base 3 CIGS","-2.849970","-59.42045","","-2.84997","-59.42045","","Brasil","Amazonas","","","","","","1991","08","PreservedSpecimen","preservedSpecimen","present","","true","true","1991-08-17","Brasil","G.S. Masseli","true","false","false","false","true","false","false","false","true","false"
"cca9846f-a19a-424a-82a6-45068a003fd2","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_224","119652","Bothrops moojeni","","Bothrops moojeni","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops moojeni","FMT-HVD","ANIME","UHE Três Irmãos, Companhia Energética de São Paulo","-2.066837","-51.3003","","-2.066837","-51.3003","","Brasil","Para","","","","","","1990","08","PreservedSpecimen","preservedSpecimen","present","","true","true","1990-08-11","Brasil","A.M. Picelli","true","false","false","false","true","true","false","false","true","false"
"c4e7d966-4570-4efd-ad86-3707b128a084","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_221","119652","Bothrops moojeni","","Bothrops moojeni","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops moojeni","FMT-HVD","ANIME","UHE Três Irmãos, Companhia Energética de São Paulo","-2.066837","-51.3003","","-2.066837","-51.3003","","Brasil","Para","","","","","","1990","08","PreservedSpecimen","preservedSpecimen","present","","true","true","1990-08-11","Brasil","Pedro Bisneto","true","false","false","false","true","true","false","false","true","false"
"bff8fa23-5284-4d59-8d21-9f39ae8e1ff6","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_219","119652","Bothrops moojeni","","Bothrops moojeni","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops moojeni","FMT-HVD","ANIME","UHE Três Irmãos, Companhia Energética de São Paulo","-2.066837","-51.3003","","-2.066837","-51.3003","","Brasil","Para","","","","","","1990","08","PreservedSpecimen","preservedSpecimen","present","","true","true","1990-08-11","Brasil","Pedro Bisneto","true","false","false","false","true","true","false","false","true","false"
"b0dd0418-07c7-45e1-b128-7c8026e1cbc4","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_137","184437","Micrurus surinamensis","","Micrurus surinamensis","species","Aquatic coralsnake","Animalia","Chordata","Reptilia","Squamata","Elapidae","Micrurus","Micrurus surinamensis","FMT-HVD","ANIME","Conjunto Petros","-3.082588","-59.81609","","-3.082588","-59.81609","","Brasil","Amazonas","","","","","","1988","08","PreservedSpecimen","preservedSpecimen","present","","true","true","1988-08-22","Brasil","M.E. Oliveira","true","false","false","false","true","false","false","false","true","false"
"afadf6e3-02ed-4e06-8262-587331a0d9a8","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_39","152654","Micrurus spixii","","Micrurus spixii","species","","Animalia","Chordata","Reptilia","Squamata","Elapidae","Micrurus","Micrurus spixii","FMT-HVD","ANIME","Rodovia AM-10 Km 28, EMBRAPA - CNPSD","-2.893470","-59.72710","","-2.89347","-59.7271","","Brasil","Amazonas","","","","","","1987","08","PreservedSpecimen","preservedSpecimen","present","","true","true","1987-08-06","Brasil","P. F. Bührmheim","true","false","false","false","true","false","false","false","true","false"
"a9dad0f5-9923-4293-ae81-ef51bb144f20","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_395","152294","Bothrops atrox","","Bothrops atrox","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops atrox","FMT-HVD","ANIME","Nascido no Núcleo Animais Peçonhentos IMTM em 08/10/1992","-3.086359","-60.35093","","-3.086359","-60.35093","","Brasil","Amazonas","","","","","","1992","08","PreservedSpecimen","preservedSpecimen","present","","true","true","1992-08-10","Brasil","A.M. Picelli","true","false","false","false","true","false","false","false","true","false"
"f83ff37c-2806-4ee2-9a0a-ce52775226c9","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_259","149505","Leptodeira annulata","","Leptodeira annulata","species","","Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Leptodeira","Leptodeira annulata","FMT-HVD","ANIME","TI Yanomami; Maloca Maharau","2186844","-62.72761","","2186844.0","-62.72761","","","","","","","","","1991","06","PreservedSpecimen","preservedSpecimen","present","","true","false","1991-06-04","","G.S. Masseli","true","true","false","false","true","false","false","false","true","false"
"f4003f03-5b9a-4d3d-8f53-fc2ca52561c0","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_407","122587","Hydrops martii","","Hydrops martii","species","","Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Hydrops","Hydrops martii","FMT-HVD","ANIME","Rio Cuieras, Lago Jaradá","-2.696441","-60.52802","","-2.696441","-60.52802","","Brasil","Amazonas","","","","","","1993","04","PreservedSpecimen","preservedSpecimen","present","","true","true","1993-04-04","Brasil","M. Martins","true","false","false","false","true","false","false","false","true","false"
"ee59f716-5147-48c7-b5fb-b94206cbfd44","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_403","182798","Anilius scytale","","Anilius scytale","species","","Animalia","Chordata","Reptilia","Squamata","Aniliidae","Anilius","Anilius scytale","FMT-HVD","ANIME","Adrianópolis","-3.105220","-60.11320","","-3.10522","-60.1132","","Brasil","Amazonas","","","","","","1993","01","PreservedSpecimen","preservedSpecimen","present","","true","true","1993-01-04","Brasil","Pedro Bisneto","true","false","false","false","true","false","false","false","true","false"
"f20e6776-40ea-4f90-bbb9-e5e82e3d6d82","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_76","212428","Erythrolamprus aesculapii","","Erythrolamprus aesculapii","species","","Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Erythrolamprus","Erythrolamprus aesculapii","FMT-HVD","ANIME","AM 010, Km 193 Sítio Olívia","-2.901306","-59.23297","","-2.901306","-59.23297","","Brasil","Amazonas","","","","","","1988","03","PreservedSpecimen","preservedSpecimen","present","","true","true","1988-03-14","Brasil","M. E. Oliveira","true","false","false","false","true","false","false","false","true","false"
